####################
## BD WTA Multiplex Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-05-11 09:07:22
## Sample: 1820
## Reference: index_star_CHR.tar
## Supplemental sequences: combined_extra_seq.fasta
## Sample Tags Version: Single-Cell Multiplex Kit - Human
####################
Cell_Index,Sample_Tag,Sample_Name
189084,SampleTag01_hs,SampleTag01_hs
217482,SampleTag01_hs,SampleTag01_hs
868790,SampleTag01_hs,SampleTag01_hs
590335,SampleTag01_hs,SampleTag01_hs
156968,SampleTag01_hs,SampleTag01_hs
788895,SampleTag01_hs,SampleTag01_hs
529111,SampleTag01_hs,SampleTag01_hs
587502,SampleTag01_hs,SampleTag01_hs
884458,SampleTag01_hs,SampleTag01_hs
405294,SampleTag01_hs,SampleTag01_hs
875298,SampleTag01_hs,SampleTag01_hs
89468,SampleTag01_hs,SampleTag01_hs
592840,SampleTag01_hs,SampleTag01_hs
192594,SampleTag01_hs,SampleTag01_hs
387486,SampleTag01_hs,SampleTag01_hs
678270,SampleTag01_hs,SampleTag01_hs
324797,SampleTag01_hs,SampleTag01_hs
113587,SampleTag01_hs,SampleTag01_hs
46945,SampleTag01_hs,SampleTag01_hs
725249,SampleTag01_hs,SampleTag01_hs
868156,SampleTag01_hs,SampleTag01_hs
233470,SampleTag01_hs,SampleTag01_hs
349029,SampleTag01_hs,SampleTag01_hs
459485,SampleTag01_hs,SampleTag01_hs
570740,SampleTag01_hs,SampleTag01_hs
26073,SampleTag01_hs,SampleTag01_hs
206674,SampleTag01_hs,SampleTag01_hs
36300,SampleTag01_hs,SampleTag01_hs
447931,SampleTag01_hs,SampleTag01_hs
138370,SampleTag01_hs,SampleTag01_hs
712411,SampleTag01_hs,SampleTag01_hs
34196,SampleTag01_hs,SampleTag01_hs
595896,SampleTag01_hs,SampleTag01_hs
11821,SampleTag01_hs,SampleTag01_hs
224016,SampleTag01_hs,SampleTag01_hs
537473,SampleTag01_hs,SampleTag01_hs
522675,SampleTag01_hs,SampleTag01_hs
652205,SampleTag01_hs,SampleTag01_hs
536368,SampleTag01_hs,SampleTag01_hs
573947,SampleTag01_hs,SampleTag01_hs
833401,SampleTag01_hs,SampleTag01_hs
542816,SampleTag01_hs,SampleTag01_hs
719809,SampleTag01_hs,SampleTag01_hs
491098,SampleTag01_hs,SampleTag01_hs
106570,SampleTag01_hs,SampleTag01_hs
356679,SampleTag01_hs,SampleTag01_hs
459548,SampleTag01_hs,SampleTag01_hs
30227,SampleTag01_hs,SampleTag01_hs
751028,SampleTag01_hs,SampleTag01_hs
17667,SampleTag01_hs,SampleTag01_hs
556292,SampleTag01_hs,SampleTag01_hs
223543,SampleTag01_hs,SampleTag01_hs
842366,SampleTag01_hs,SampleTag01_hs
149637,SampleTag01_hs,SampleTag01_hs
676444,SampleTag01_hs,SampleTag01_hs
731751,SampleTag01_hs,SampleTag01_hs
352017,SampleTag01_hs,SampleTag01_hs
758487,SampleTag01_hs,SampleTag01_hs
775457,SampleTag01_hs,SampleTag01_hs
424076,SampleTag01_hs,SampleTag01_hs
356136,SampleTag01_hs,SampleTag01_hs
742131,SampleTag01_hs,SampleTag01_hs
776509,SampleTag01_hs,SampleTag01_hs
48640,SampleTag01_hs,SampleTag01_hs
772786,SampleTag01_hs,SampleTag01_hs
559506,SampleTag01_hs,SampleTag01_hs
470055,SampleTag01_hs,SampleTag01_hs
339237,SampleTag01_hs,SampleTag01_hs
531197,SampleTag01_hs,SampleTag01_hs
850051,SampleTag01_hs,SampleTag01_hs
444172,Undetermined,Undetermined
461204,SampleTag01_hs,SampleTag01_hs
592264,SampleTag01_hs,SampleTag01_hs
814318,SampleTag01_hs,SampleTag01_hs
366203,SampleTag01_hs,SampleTag01_hs
352554,SampleTag01_hs,SampleTag01_hs
793580,SampleTag01_hs,SampleTag01_hs
176459,SampleTag01_hs,SampleTag01_hs
251696,SampleTag01_hs,SampleTag01_hs
175554,SampleTag01_hs,SampleTag01_hs
214958,SampleTag01_hs,SampleTag01_hs
222971,SampleTag01_hs,SampleTag01_hs
791567,SampleTag01_hs,SampleTag01_hs
131640,SampleTag01_hs,SampleTag01_hs
776952,SampleTag01_hs,SampleTag01_hs
293143,SampleTag01_hs,SampleTag01_hs
678303,SampleTag01_hs,SampleTag01_hs
517233,SampleTag01_hs,SampleTag01_hs
622324,SampleTag01_hs,SampleTag01_hs
268414,SampleTag01_hs,SampleTag01_hs
330046,SampleTag01_hs,SampleTag01_hs
774813,SampleTag01_hs,SampleTag01_hs
300588,SampleTag01_hs,SampleTag01_hs
834769,SampleTag01_hs,SampleTag01_hs
249316,SampleTag01_hs,SampleTag01_hs
396396,SampleTag01_hs,SampleTag01_hs
436083,SampleTag01_hs,SampleTag01_hs
161266,SampleTag01_hs,SampleTag01_hs
779024,SampleTag01_hs,SampleTag01_hs
354660,SampleTag01_hs,SampleTag01_hs
172196,SampleTag01_hs,SampleTag01_hs
704491,SampleTag01_hs,SampleTag01_hs
704392,SampleTag01_hs,SampleTag01_hs
841093,SampleTag01_hs,SampleTag01_hs
762361,SampleTag01_hs,SampleTag01_hs
477023,SampleTag01_hs,SampleTag01_hs
351775,SampleTag01_hs,SampleTag01_hs
848123,SampleTag01_hs,SampleTag01_hs
662436,SampleTag01_hs,SampleTag01_hs
483839,SampleTag01_hs,SampleTag01_hs
141381,Undetermined,Undetermined
555520,SampleTag01_hs,SampleTag01_hs
471515,SampleTag01_hs,SampleTag01_hs
846920,SampleTag01_hs,SampleTag01_hs
666749,SampleTag01_hs,SampleTag01_hs
614457,SampleTag01_hs,SampleTag01_hs
460105,SampleTag01_hs,SampleTag01_hs
777255,SampleTag01_hs,SampleTag01_hs
559422,SampleTag01_hs,SampleTag01_hs
6375,SampleTag01_hs,SampleTag01_hs
847990,SampleTag01_hs,SampleTag01_hs
231395,SampleTag01_hs,SampleTag01_hs
193383,SampleTag01_hs,SampleTag01_hs
537692,SampleTag01_hs,SampleTag01_hs
499825,SampleTag01_hs,SampleTag01_hs
511189,SampleTag01_hs,SampleTag01_hs
208942,SampleTag01_hs,SampleTag01_hs
39327,SampleTag01_hs,SampleTag01_hs
608126,SampleTag01_hs,SampleTag01_hs
256318,SampleTag01_hs,SampleTag01_hs
692566,SampleTag01_hs,SampleTag01_hs
218936,SampleTag01_hs,SampleTag01_hs
551613,SampleTag01_hs,SampleTag01_hs
430826,SampleTag01_hs,SampleTag01_hs
190864,SampleTag01_hs,SampleTag01_hs
314150,SampleTag01_hs,SampleTag01_hs
110642,SampleTag01_hs,SampleTag01_hs
333249,SampleTag01_hs,SampleTag01_hs
756854,SampleTag01_hs,SampleTag01_hs
48168,SampleTag01_hs,SampleTag01_hs
510304,SampleTag01_hs,SampleTag01_hs
527841,SampleTag01_hs,SampleTag01_hs
4519,SampleTag01_hs,SampleTag01_hs
245515,SampleTag01_hs,SampleTag01_hs
794535,SampleTag01_hs,SampleTag01_hs
787451,SampleTag01_hs,SampleTag01_hs
694121,SampleTag01_hs,SampleTag01_hs
596440,SampleTag01_hs,SampleTag01_hs
113603,SampleTag01_hs,SampleTag01_hs
709856,SampleTag01_hs,SampleTag01_hs
451227,SampleTag01_hs,SampleTag01_hs
446353,SampleTag01_hs,SampleTag01_hs
317320,SampleTag01_hs,SampleTag01_hs
275640,Undetermined,Undetermined
246991,SampleTag01_hs,SampleTag01_hs
623600,SampleTag01_hs,SampleTag01_hs
544339,SampleTag01_hs,SampleTag01_hs
162338,SampleTag01_hs,SampleTag01_hs
197685,SampleTag01_hs,SampleTag01_hs
712513,SampleTag01_hs,SampleTag01_hs
543519,Undetermined,Undetermined
769297,SampleTag01_hs,SampleTag01_hs
476203,SampleTag01_hs,SampleTag01_hs
417025,SampleTag01_hs,SampleTag01_hs
17258,SampleTag01_hs,SampleTag01_hs
814353,SampleTag01_hs,SampleTag01_hs
75590,SampleTag01_hs,SampleTag01_hs
775078,SampleTag01_hs,SampleTag01_hs
703380,SampleTag01_hs,SampleTag01_hs
641369,SampleTag01_hs,SampleTag01_hs
678572,SampleTag01_hs,SampleTag01_hs
351035,SampleTag01_hs,SampleTag01_hs
329607,SampleTag01_hs,SampleTag01_hs
472543,SampleTag01_hs,SampleTag01_hs
27840,SampleTag01_hs,SampleTag01_hs
185032,SampleTag01_hs,SampleTag01_hs
583829,SampleTag01_hs,SampleTag01_hs
353763,SampleTag01_hs,SampleTag01_hs
321322,SampleTag01_hs,SampleTag01_hs
129592,SampleTag01_hs,SampleTag01_hs
724435,SampleTag01_hs,SampleTag01_hs
613640,SampleTag01_hs,SampleTag01_hs
799288,SampleTag01_hs,SampleTag01_hs
629437,SampleTag01_hs,SampleTag01_hs
66747,SampleTag01_hs,SampleTag01_hs
80326,SampleTag01_hs,SampleTag01_hs
155798,SampleTag01_hs,SampleTag01_hs
28243,SampleTag01_hs,SampleTag01_hs
448012,SampleTag01_hs,SampleTag01_hs
493416,SampleTag01_hs,SampleTag01_hs
623772,SampleTag01_hs,SampleTag01_hs
249989,SampleTag01_hs,SampleTag01_hs
237794,SampleTag01_hs,SampleTag01_hs
38068,SampleTag01_hs,SampleTag01_hs
111714,SampleTag01_hs,SampleTag01_hs
479483,SampleTag01_hs,SampleTag01_hs
882354,SampleTag01_hs,SampleTag01_hs
71115,SampleTag01_hs,SampleTag01_hs
30475,SampleTag01_hs,SampleTag01_hs
221438,SampleTag01_hs,SampleTag01_hs
481374,SampleTag01_hs,SampleTag01_hs
882924,SampleTag01_hs,SampleTag01_hs
88133,SampleTag01_hs,SampleTag01_hs
782173,SampleTag01_hs,SampleTag01_hs
425954,SampleTag01_hs,SampleTag01_hs
497708,SampleTag01_hs,SampleTag01_hs
413290,SampleTag01_hs,SampleTag01_hs
157921,SampleTag01_hs,SampleTag01_hs
71193,SampleTag01_hs,SampleTag01_hs
377288,SampleTag01_hs,SampleTag01_hs
388059,SampleTag01_hs,SampleTag01_hs
110010,SampleTag01_hs,SampleTag01_hs
805423,SampleTag01_hs,SampleTag01_hs
52634,SampleTag01_hs,SampleTag01_hs
623532,SampleTag01_hs,SampleTag01_hs
647612,SampleTag01_hs,SampleTag01_hs
37315,SampleTag01_hs,SampleTag01_hs
171337,SampleTag01_hs,SampleTag01_hs
395141,SampleTag01_hs,SampleTag01_hs
853495,SampleTag01_hs,SampleTag01_hs
795492,SampleTag01_hs,SampleTag01_hs
49777,SampleTag01_hs,SampleTag01_hs
233618,SampleTag01_hs,SampleTag01_hs
609338,SampleTag01_hs,SampleTag01_hs
73628,SampleTag01_hs,SampleTag01_hs
81731,SampleTag01_hs,SampleTag01_hs
571562,SampleTag01_hs,SampleTag01_hs
190101,SampleTag01_hs,SampleTag01_hs
499709,SampleTag01_hs,SampleTag01_hs
208914,SampleTag01_hs,SampleTag01_hs
279144,SampleTag01_hs,SampleTag01_hs
11566,SampleTag01_hs,SampleTag01_hs
617305,SampleTag01_hs,SampleTag01_hs
760935,SampleTag01_hs,SampleTag01_hs
451528,SampleTag01_hs,SampleTag01_hs
825893,SampleTag01_hs,SampleTag01_hs
220070,SampleTag01_hs,SampleTag01_hs
581328,SampleTag01_hs,SampleTag01_hs
586447,SampleTag01_hs,SampleTag01_hs
144275,SampleTag01_hs,SampleTag01_hs
424248,SampleTag01_hs,SampleTag01_hs
88799,SampleTag01_hs,SampleTag01_hs
642822,Undetermined,Undetermined
691485,SampleTag01_hs,SampleTag01_hs
143674,SampleTag01_hs,SampleTag01_hs
314008,SampleTag01_hs,SampleTag01_hs
501742,SampleTag01_hs,SampleTag01_hs
176382,SampleTag01_hs,SampleTag01_hs
63358,SampleTag01_hs,SampleTag01_hs
485042,SampleTag01_hs,SampleTag01_hs
118081,SampleTag01_hs,SampleTag01_hs
484677,SampleTag01_hs,SampleTag01_hs
863329,SampleTag01_hs,SampleTag01_hs
246899,SampleTag01_hs,SampleTag01_hs
308626,SampleTag01_hs,SampleTag01_hs
198669,SampleTag01_hs,SampleTag01_hs
395832,SampleTag01_hs,SampleTag01_hs
717264,SampleTag01_hs,SampleTag01_hs
696751,SampleTag01_hs,SampleTag01_hs
36858,SampleTag01_hs,SampleTag01_hs
487028,SampleTag01_hs,SampleTag01_hs
779870,SampleTag01_hs,SampleTag01_hs
564658,SampleTag01_hs,SampleTag01_hs
602475,SampleTag01_hs,SampleTag01_hs
455701,SampleTag01_hs,SampleTag01_hs
177576,SampleTag01_hs,SampleTag01_hs
85160,SampleTag01_hs,SampleTag01_hs
576636,SampleTag01_hs,SampleTag01_hs
286895,SampleTag01_hs,SampleTag01_hs
573276,SampleTag01_hs,SampleTag01_hs
128939,SampleTag01_hs,SampleTag01_hs
2401,SampleTag01_hs,SampleTag01_hs
121701,SampleTag01_hs,SampleTag01_hs
779714,SampleTag01_hs,SampleTag01_hs
453968,SampleTag01_hs,SampleTag01_hs
463937,SampleTag01_hs,SampleTag01_hs
123848,SampleTag01_hs,SampleTag01_hs
797504,SampleTag01_hs,SampleTag01_hs
537227,SampleTag01_hs,SampleTag01_hs
69124,SampleTag01_hs,SampleTag01_hs
731428,SampleTag01_hs,SampleTag01_hs
264829,SampleTag01_hs,SampleTag01_hs
163721,SampleTag01_hs,SampleTag01_hs
639092,SampleTag01_hs,SampleTag01_hs
92926,SampleTag01_hs,SampleTag01_hs
227730,SampleTag01_hs,SampleTag01_hs
853383,SampleTag01_hs,SampleTag01_hs
627408,SampleTag01_hs,SampleTag01_hs
522494,SampleTag01_hs,SampleTag01_hs
707948,SampleTag01_hs,SampleTag01_hs
30058,SampleTag01_hs,SampleTag01_hs
28381,SampleTag01_hs,SampleTag01_hs
541416,SampleTag01_hs,SampleTag01_hs
105262,SampleTag01_hs,SampleTag01_hs
787340,SampleTag01_hs,SampleTag01_hs
818004,SampleTag01_hs,SampleTag01_hs
195879,SampleTag01_hs,SampleTag01_hs
275148,SampleTag01_hs,SampleTag01_hs
754798,SampleTag01_hs,SampleTag01_hs
293942,SampleTag01_hs,SampleTag01_hs
10995,SampleTag01_hs,SampleTag01_hs
582897,SampleTag01_hs,SampleTag01_hs
312329,SampleTag01_hs,SampleTag01_hs
296028,SampleTag01_hs,SampleTag01_hs
205976,SampleTag01_hs,SampleTag01_hs
218111,SampleTag01_hs,SampleTag01_hs
503140,SampleTag01_hs,SampleTag01_hs
262693,SampleTag01_hs,SampleTag01_hs
48201,SampleTag01_hs,SampleTag01_hs
314833,SampleTag01_hs,SampleTag01_hs
839826,SampleTag01_hs,SampleTag01_hs
526280,SampleTag01_hs,SampleTag01_hs
234360,SampleTag01_hs,SampleTag01_hs
423527,SampleTag01_hs,SampleTag01_hs
824913,SampleTag01_hs,SampleTag01_hs
350067,SampleTag01_hs,SampleTag01_hs
166688,SampleTag01_hs,SampleTag01_hs
698768,SampleTag01_hs,SampleTag01_hs
300995,SampleTag01_hs,SampleTag01_hs
1913,SampleTag01_hs,SampleTag01_hs
118821,SampleTag01_hs,SampleTag01_hs
2887,SampleTag01_hs,SampleTag01_hs
242253,SampleTag01_hs,SampleTag01_hs
690028,SampleTag01_hs,SampleTag01_hs
276700,SampleTag01_hs,SampleTag01_hs
850497,SampleTag01_hs,SampleTag01_hs
208962,SampleTag01_hs,SampleTag01_hs
83682,SampleTag01_hs,SampleTag01_hs
389503,SampleTag01_hs,SampleTag01_hs
283973,SampleTag01_hs,SampleTag01_hs
478946,SampleTag01_hs,SampleTag01_hs
836164,SampleTag01_hs,SampleTag01_hs
560038,SampleTag01_hs,SampleTag01_hs
210522,SampleTag01_hs,SampleTag01_hs
181367,SampleTag01_hs,SampleTag01_hs
679467,SampleTag01_hs,SampleTag01_hs
14391,SampleTag01_hs,SampleTag01_hs
148564,SampleTag01_hs,SampleTag01_hs
266121,SampleTag01_hs,SampleTag01_hs
844850,Undetermined,Undetermined
292603,SampleTag01_hs,SampleTag01_hs
699292,SampleTag01_hs,SampleTag01_hs
21988,SampleTag01_hs,SampleTag01_hs
215647,SampleTag01_hs,SampleTag01_hs
472587,SampleTag01_hs,SampleTag01_hs
811204,SampleTag01_hs,SampleTag01_hs
52086,SampleTag01_hs,SampleTag01_hs
819730,SampleTag01_hs,SampleTag01_hs
744446,SampleTag01_hs,SampleTag01_hs
712069,SampleTag01_hs,SampleTag01_hs
442500,SampleTag01_hs,SampleTag01_hs
176822,SampleTag01_hs,SampleTag01_hs
48274,SampleTag01_hs,SampleTag01_hs
763969,SampleTag01_hs,SampleTag01_hs
202286,SampleTag01_hs,SampleTag01_hs
443699,SampleTag01_hs,SampleTag01_hs
303802,SampleTag01_hs,SampleTag01_hs
545843,SampleTag01_hs,SampleTag01_hs
400414,SampleTag01_hs,SampleTag01_hs
613315,SampleTag01_hs,SampleTag01_hs
463028,SampleTag01_hs,SampleTag01_hs
771584,SampleTag01_hs,SampleTag01_hs
11517,SampleTag01_hs,SampleTag01_hs
274447,SampleTag01_hs,SampleTag01_hs
459906,SampleTag01_hs,SampleTag01_hs
352139,SampleTag01_hs,SampleTag01_hs
333242,SampleTag01_hs,SampleTag01_hs
572098,SampleTag01_hs,SampleTag01_hs
10021,SampleTag01_hs,SampleTag01_hs
847355,SampleTag01_hs,SampleTag01_hs
255632,SampleTag01_hs,SampleTag01_hs
766753,SampleTag01_hs,SampleTag01_hs
123528,SampleTag01_hs,SampleTag01_hs
715410,SampleTag01_hs,SampleTag01_hs
717325,SampleTag01_hs,SampleTag01_hs
31144,SampleTag01_hs,SampleTag01_hs
286774,Undetermined,Undetermined
298468,SampleTag01_hs,SampleTag01_hs
662048,SampleTag01_hs,SampleTag01_hs
305996,SampleTag01_hs,SampleTag01_hs
418640,SampleTag01_hs,SampleTag01_hs
221615,SampleTag01_hs,SampleTag01_hs
702098,SampleTag01_hs,SampleTag01_hs
109831,SampleTag01_hs,SampleTag01_hs
258566,SampleTag01_hs,SampleTag01_hs
2121,SampleTag01_hs,SampleTag01_hs
135562,SampleTag01_hs,SampleTag01_hs
33339,SampleTag01_hs,SampleTag01_hs
574311,SampleTag01_hs,SampleTag01_hs
710442,SampleTag01_hs,SampleTag01_hs
232470,SampleTag01_hs,SampleTag01_hs
304475,SampleTag01_hs,SampleTag01_hs
599775,SampleTag01_hs,SampleTag01_hs
420348,SampleTag01_hs,SampleTag01_hs
89118,SampleTag01_hs,SampleTag01_hs
339524,SampleTag01_hs,SampleTag01_hs
180250,SampleTag01_hs,SampleTag01_hs
152735,SampleTag01_hs,SampleTag01_hs
382566,SampleTag01_hs,SampleTag01_hs
340178,SampleTag01_hs,SampleTag01_hs
10394,SampleTag01_hs,SampleTag01_hs
432404,SampleTag01_hs,SampleTag01_hs
775972,SampleTag01_hs,SampleTag01_hs
11550,SampleTag01_hs,SampleTag01_hs
39618,SampleTag01_hs,SampleTag01_hs
660395,Undetermined,Undetermined
521656,SampleTag01_hs,SampleTag01_hs
649573,SampleTag01_hs,SampleTag01_hs
236561,SampleTag01_hs,SampleTag01_hs
599191,SampleTag01_hs,SampleTag01_hs
236493,SampleTag01_hs,SampleTag01_hs
6718,SampleTag01_hs,SampleTag01_hs
183386,SampleTag01_hs,SampleTag01_hs
596497,SampleTag01_hs,SampleTag01_hs
547630,SampleTag01_hs,SampleTag01_hs
533801,SampleTag01_hs,SampleTag01_hs
51103,SampleTag01_hs,SampleTag01_hs
813955,SampleTag01_hs,SampleTag01_hs
347109,SampleTag01_hs,SampleTag01_hs
241570,SampleTag01_hs,SampleTag01_hs
245586,SampleTag01_hs,SampleTag01_hs
345848,SampleTag01_hs,SampleTag01_hs
313182,SampleTag01_hs,SampleTag01_hs
435280,SampleTag01_hs,SampleTag01_hs
130105,SampleTag01_hs,SampleTag01_hs
807466,SampleTag01_hs,SampleTag01_hs
304546,SampleTag01_hs,SampleTag01_hs
625610,SampleTag01_hs,SampleTag01_hs
40973,Undetermined,Undetermined
728565,SampleTag01_hs,SampleTag01_hs
536589,SampleTag01_hs,SampleTag01_hs
706749,SampleTag01_hs,SampleTag01_hs
271030,SampleTag01_hs,SampleTag01_hs
700450,SampleTag01_hs,SampleTag01_hs
198368,SampleTag01_hs,SampleTag01_hs
202306,SampleTag01_hs,SampleTag01_hs
336755,SampleTag01_hs,SampleTag01_hs
43889,SampleTag01_hs,SampleTag01_hs
624792,SampleTag01_hs,SampleTag01_hs
83125,SampleTag01_hs,SampleTag01_hs
293760,SampleTag01_hs,SampleTag01_hs
152833,SampleTag01_hs,SampleTag01_hs
77169,SampleTag01_hs,SampleTag01_hs
629635,SampleTag01_hs,SampleTag01_hs
558594,SampleTag01_hs,SampleTag01_hs
565447,Undetermined,Undetermined
608454,SampleTag01_hs,SampleTag01_hs
86396,SampleTag01_hs,SampleTag01_hs
325097,SampleTag01_hs,SampleTag01_hs
642472,SampleTag01_hs,SampleTag01_hs
426114,SampleTag01_hs,SampleTag01_hs
705523,SampleTag01_hs,SampleTag01_hs
869727,SampleTag01_hs,SampleTag01_hs
38367,SampleTag01_hs,SampleTag01_hs
750333,SampleTag01_hs,SampleTag01_hs
850023,SampleTag01_hs,SampleTag01_hs
710890,SampleTag01_hs,SampleTag01_hs
725788,SampleTag01_hs,SampleTag01_hs
232884,SampleTag01_hs,SampleTag01_hs
136648,SampleTag01_hs,SampleTag01_hs
198534,SampleTag01_hs,SampleTag01_hs
721582,SampleTag01_hs,SampleTag01_hs
433737,SampleTag01_hs,SampleTag01_hs
243573,SampleTag01_hs,SampleTag01_hs
711624,SampleTag01_hs,SampleTag01_hs
228214,SampleTag01_hs,SampleTag01_hs
366211,SampleTag01_hs,SampleTag01_hs
460280,SampleTag01_hs,SampleTag01_hs
384598,SampleTag01_hs,SampleTag01_hs
37636,SampleTag01_hs,SampleTag01_hs
38509,SampleTag01_hs,SampleTag01_hs
512728,SampleTag01_hs,SampleTag01_hs
181741,SampleTag01_hs,SampleTag01_hs
312398,SampleTag01_hs,SampleTag01_hs
853273,SampleTag01_hs,SampleTag01_hs
812734,SampleTag01_hs,SampleTag01_hs
631857,SampleTag01_hs,SampleTag01_hs
